1831, haw,1.7307692307692308
1833, chi,2.5492227979274613
1833, nu,6.850933667375536
1838, haw,1.434782608695652
1840, nu,7.468943382285028
1844, haw,2.4871794871794872
1846, chi,3.834008097165992
1847, nu,6.48047535179947
1851, haw,2.15625
1853, chi,3.780564263322884
1854, nu,7.8019787595705425
1858, haw,1.6136363636363635
1861, nu,7.345996214000845
1864, haw,2.342857142857143
1866, chi,3.6339285714285716
1868, nu,6.927090541700114
1871, haw,1.5
1873, chi,3.0270935960591134
1875, nu,7.648363673816206
1878, haw,2.0161290322580645
1880, chi,3.5232974910394264
1882, nu,8.055329887992922
1885, haw,2.2363636363636363
1889, nu,7.814102564102564
1891, haw,2.673076923076923
1893, chi,3.2566619915848527
1896, nu,8.460146119420113
1898, haw,3.369565217391304
1900, nu,8.953408351762716
1903, haw,4.2956521739130435
1905, chi,3.9581351094196005
1907, nu,8.781835040410655
1910, haw,3.9393939393939394
1912, chi,3.9822866344605474
1914, nu,8.570255495013138
1917, haw,3.4
1919, chi,3.937112488928255
1921, nu,8.023387174945585
1923, haw,2.4556962025316458
1925, chi,3.3194444444444446
1928, nu,7.362615982107776
1930, haw,2.838926174496644
1932, chi,3.1331626120358513
1935, nu,6.95382841707024
1937, haw,3.7857142857142856
1939, chi,3.450486548368632
1942, nu,7.005960180765531
1943, haw,3.0
1945, chi,3.2394957983193278
1949, nu,8.121328005191334
1950, haw,3.0185185185185186
1952, chi,3.656439066551426
1956, nu,8.517199495700126
1957, haw,2.689075630252101
1959, chi,4.068651488616462
1963, nu,10.826639555487004
1964, haw,4.007490636704119
1966, chi,5.425430463576159
1970, haw,4.578488372093023
1970, nu,12.320418121449666
1972, chi,5.7007722007722
1977, haw,3.785024154589372
1977, nu,12.658765781750699
1979, chi,5.955533790401567
1984, haw,4.484536082474227
1984, nu,14.121425677480538
1986, chi,6.475232198142415
1990, haw,6.05984555984556
1991, nu,15.721571645097354
1992, chi,7.609267472090534
1997, haw,7.135135135135135
1998, nu,18.649790036678777
1999, chi,8.901659751037345
2001, chi,9.733413751507841
2006, haw,8.418070444104135
2006, nu,25.213796877360313
2008, chi,11.707269664377348
1524, chi,1.0
1572, nu,1.0
1579, nu,1.1320754716981132
1593, nu,1.0476190476190477
1600, nu,1.0
1607, nu,1.0239043824701195
1614, nu,1.0
1621, nu,1.1904761904761905
1628, nu,1.0
1635, nu,1.1089494163424125
1637, chi,1.0
1642, nu,1.247787610619469
1649, nu,1.47265625
1656, nu,1.2040302267002518
1663, nu,1.8419117647058822
1664, chi,1.0
1670, nu,1.2576112412177987
1677, nu,1.606936416184971
1678, chi,1.0
1681, nu,1.8560794044665012
1684, chi,1.0
1688, nu,1.6108228317272053
1695, nu,1.8977505112474438
1698, chi,1.0
1702, nu,2.402858655373213
1703, chi,1.0
1709, nu,2.4661095636026
1716, chi,1.6666666666666667
1716, nu,2.1048565121412803
1723, chi,1.3333333333333333
1723, nu,2.1025413711583925
1730, nu,2.9454109178164365
1734, haw,1.0
1736, chi,1.5
1737, nu,3.0140567894292944
1743, chi,1.0
1744, nu,2.8569360675512665
1750, chi,1.2666666666666666
1751, nu,3.376130978026713
1755, haw,1.3333333333333333
1757, chi,1.4444444444444444
1758, nu,3.2357004697430227
1763, chi,1.36
1765, nu,3.630643751820565
1770, chi,1.3529411764705883
1772, nu,3.0146604938271606
1777, chi,1.8387096774193548
1779, nu,3.1599855543517514
1783, chi,1.1111111111111112
1786, nu,3.9009699624530665
1790, chi,1.28
1793, nu,4.333020857745488
1795, haw,1.3333333333333333
1797, chi,1.7358490566037736
1800, haw,1.0
1800, nu,4.700642186728141
1802, chi,1.6627906976744187
1807, haw,1.0
1807, nu,6.244353070175438
1809, chi,2.0350877192982457
1813, haw,1.2
1814, nu,5.724926642088631
1815, chi,2.1443298969072164
1820, haw,1.2
1821, nu,6.33021056778882
1822, chi,2.4012345679012346
1827, haw,1.25
1828, nu,6.795748887790411
1829, chi,3.376470588235294
1834, haw,2.310344827586207
1835, nu,6.542155766722564
1836, chi,2.906862745098039
1840, haw,2.074074074074074
1842, chi,3.4571428571428573
1842, nu,6.656782170010184
1847, haw,1.84375
1849, chi,3.1361702127659576
1849, nu,7.45601899074572
1854, haw,2.3448275862068964
1856, chi,3.973293768545994
1856, nu,7.687282320335542
1860, haw,1.8709677419354838
1862, chi,3.2070063694267517
1863, nu,7.2918386529894965
1867, haw,1.3478260869565217
1869, chi,3.3624338624338623
1870, nu,6.438052818189847
1874, haw,1.981818181818182
1876, chi,3.6858974358974357
1877, nu,7.967596265332276
1881, haw,1.904109589041096
1883, chi,4.279029462738301
1884, nu,8.142471999394582
1887, haw,2.7037037037037037
1889, chi,3.716
1891, nu,7.857434507519425
1894, haw,2.0485436893203883
1896, chi,3.8388429752066116
1898, nu,8.574111329872919
1901, chi,4.108988764044944
1902, nu,8.894777813040797
1906, haw,3.4959349593495936
1908, chi,3.762250453720508
1909, nu,8.566545645882663
1913, haw,4.165048543689321
1915, chi,3.937123169681309
1916, nu,8.3189560690474
1921, chi,3.975510204081633
1923, nu,7.2672933397892905
1926, haw,2.8869565217391306
1928, chi,3.399214659685864
1930, nu,7.498153510888801
1933, haw,2.8440366972477062
1935, chi,3.1073746312684367
1937, nu,7.245979944427632
1941, chi,3.471023427866831
1944, nu,6.4378032529611415
1946, haw,3.207692307692308
1948, chi,3.4367116137451066
1951, nu,8.046726975646157
1953, haw,3.2285714285714286
1955, chi,3.8043928719436386
1958, nu,8.837571162816786
1960, haw,2.892857142857143
1962, chi,4.800120048019208
1965, nu,11.44323550865973
1967, haw,3.684507042253521
1968, chi,5.549466192170819
1972, nu,12.694358146075679
1973, haw,4.029333333333334
1975, chi,5.924617704070644
1979, nu,13.279400990574452
1980, haw,4.14390243902439
1982, chi,6.043726937269373
1986, nu,14.695342623554069
1987, haw,5.340264650283554
1989, chi,6.999676950411888
1993, haw,6.103986135181976
1993, nu,16.287687320531226
1995, chi,7.9878102511382
2001, nu,20.861511387878387
2002, haw,8.841402337228715
2004, chi,11.104614577871002
2008, nu,26.833863517496077
1525, nu,1.0
1574, nu,1.0
1581, nu,1.200750469043152
1588, nu,1.0
1595, nu,1.4264705882352942
1602, nu,1.0
1623, nu,1.457142857142857
1630, nu,1.3717948717948718
1637, nu,1.2014925373134329
1644, nu,1.2326241134751772
1651, nu,1.2805429864253393
1658, nu,1.3848857644991213
1665, nu,1.8944099378881987
1667, chi,1.0
1672, nu,1.2434782608695651
1683, nu,2.000609384521633
1690, nu,1.7340619307832423
1697, nu,1.405253283302064
1704, nu,2.5497597803706245
1706, chi,1.3333333333333333
1711, nu,2.775334608030593
1712, chi,1.2222222222222223
1718, nu,2.6546577457539886
1719, chi,1.0
1725, nu,2.6801000555864367
1726, chi,1.2857142857142858
1732, chi,1.5
1732, nu,3.184085510688836
1739, chi,1.4285714285714286
1739, nu,3.169188445667125
1744, haw,2.0
1746, chi,1.0
1746, nu,2.75
1753, chi,1.4
1753, nu,3.222463139635733
1760, nu,3.4066330209084357
1764, haw,1.0
1766, chi,1.92
1767, nu,3.4208780487804877
1773, chi,1.6363636363636365
1774, nu,3.5203414456956046
1781, nu,3.7778608825729245
1784, haw,1.6666666666666667
1786, chi,1.3478260869565217
1788, nu,4.840102171136654
1791, haw,3.0
1793, chi,1.7692307692307692
1795, nu,4.111286254728878
1798, haw,1.0
1802, nu,5.358689329800297
1803, haw,1.0
1805, chi,1.8780487804878048
1809, nu,5.515309779825909
1811, chi,3.0
1816, haw,2.7142857142857144
1816, nu,6.113436442725955
1818, chi,2.5632911392405062
1823, haw,1.5384615384615385
1823, nu,6.33979503642425
1825, chi,3.0398009950248754
1830, haw,3.0714285714285716
1830, nu,6.887316813216094
1832, chi,3.7804878048780486
1837, haw,2.0526315789473686
1837, nu,7.259642987629834
1839, chi,3.4058823529411764
1843, haw,2.3125
1844, nu,6.976903967952017
1845, chi,2.9850187265917603
1850, haw,3.2142857142857144
1851, nu,7.529554542755863
1852, chi,3.5451612903225804
1857, haw,2.586206896551724
1858, nu,7.638872027887134
1859, chi,3.6461126005361932
1863, haw,1.7142857142857142
1865, chi,3.762541806020067
1865, nu,7.194967405908405
1870, haw,2.878787878787879
1872, chi,3.4858757062146895
1872, nu,7.284256642977424
1877, haw,1.9130434782608696
1879, chi,3.2271662763466042
1879, nu,7.956714985605333
1884, haw,2.293103448275862
1886, chi,3.633776091081594
1886, nu,7.579819139542673
1890, haw,2.3943661971830985
1892, chi,3.916403785488959
1893, nu,8.043646058143963
1897, haw,3.3211009174311927
1899, chi,4.56091030789826
1902, haw,4.294117647058823
1904, chi,4.632713026444662
1904, nu,9.170281569257178
1909, haw,2.976923076923077
1911, chi,3.7619485294117645
1911, nu,8.613102195774607
1916, haw,3.9238095238095236
1918, chi,3.8562443845462715
1918, nu,7.932911901380852
1922, haw,4.0
1924, chi,2.9603293413173652
1925, nu,7.036067349075722
1929, haw,3.142857142857143
1931, chi,3.4538077403245944
1932, nu,6.863983975979648
1936, haw,4.135338345864661
1938, chi,3.605446118192352
1939, nu,7.464533939152886
1942, haw,3.761006289308176
1944, chi,3.106181818181818
1946, nu,7.245586473768858
1949, haw,3.2636363636363637
1951, chi,3.7147571900047147
1953, nu,8.050053203522324
1956, haw,3.511627906976744
1958, chi,4.18329132157004
1960, nu,9.590848167449588
1963, haw,4.135338345864661
1965, chi,5.148815931108719
1967, nu,11.842526978298485
1969, haw,4.179878048780488
1971, chi,6.030316949931098
1974, nu,12.434195934273255
1976, haw,4.153846153846154
1978, chi,5.728897104128158
1981, nu,13.191650928124325
1983, haw,4.145089285714286
1985, chi,6.710394265232975
1988, nu,15.0131413914824
1991, chi,7.24589137580216
1995, nu,17.39064989130339
1996, haw,7.134649910233393
1998, chi,8.746351931330473
2000, chi,9.533161535331615
2003, nu,23.320162863651795
2005, haw,8.820433436532507
2007, chi,11.550573514077163
1520, nu,1.0
1527, nu,1.0
1541, nu,1.0
1564, chi,1.0
1590, nu,1.5798319327731092
1597, nu,1.0
1611, nu,1.0
1618, nu,1.0
1625, nu,1.0
1632, nu,1.0
1646, nu,1.0
1653, nu,1.37012987012987
1660, nu,1.3707865168539326
1667, nu,1.4866666666666666
1674, nu,1.1851851851851851
1677, chi,1.0
1683, chi,2.0
1685, nu,2.0265151515151514
1692, nu,1.540162980209546
1697, chi,1.0
1699, nu,2.0275
1700, haw,1.0
1702, chi,1.0
1706, nu,2.6076369673491975
1709, chi,1.0
1713, nu,2.341988950276243
1715, chi,1.0
1720, nu,2.765247915752523
1722, chi,1.0
1727, haw,1.0
1727, nu,2.8614348614348613
1729, chi,1.2352941176470589
1734, nu,2.8187790856830004
1735, chi,1.75
1741, nu,2.911061946902655
1742, chi,1.0
1748, nu,3.362105825761625
1749, chi,2.1666666666666665
1755, nu,3.6337995337995337
1756, chi,1.2
1760, haw,2.5
1762, chi,1.2105263157894737
1762, nu,2.50109249817917
1767, haw,1.0
1769, chi,1.4
1769, nu,3.721279793858707
1776, chi,1.5483870967741935
1776, nu,3.845316229116945
1780, haw,1.5
1782, chi,1.5555555555555556
1783, nu,3.719756144027434
1789, chi,1.6538461538461537
1790, nu,4.061089303238469
1794, haw,2.0
1796, chi,1.4833333333333334
1797, nu,3.9768361062597664
1801, chi,1.5
1804, nu,5.920367732746342
1806, haw,1.5
1808, chi,2.0555555555555554
1811, nu,6.389281507656066
1812, haw,2.5555555555555554
1814, chi,2.792079207920792
1818, nu,5.699996750398077
1819, haw,2.142857142857143
1821, chi,2.723076923076923
1825, nu,7.055817158608017
1826, haw,2.6
1828, chi,3.1479289940828403
1832, nu,5.853349155039077
1833, haw,2.6363636363636362
1835, chi,4.082051282051282
1839, nu,6.553223752047067
1841, chi,3.877659574468085
1846, haw,3.103448275862069
1846, nu,7.2066800852946455
1848, chi,3.375
1853, haw,3.2941176470588234
1853, nu,8.548282078658568
1855, chi,3.902439024390244
1860, nu,7.389488715012167
1861, chi,3.689655172413793
1866, haw,2.111111111111111
1867, nu,6.942648011205326
1868, chi,3.51840490797546
1873, haw,1.5869565217391304
1874, nu,7.606796446693602
1875, chi,3.534065934065934
1880, haw,2.0
1881, nu,8.116247090033024
1882, chi,3.4948805460750854
1888, chi,3.7736185383244205
1888, nu,7.682278947164399
1893, haw,2.5180722891566263
1895, chi,3.6680790960451977
1895, nu,8.14058540582371
1900, chi,4.498831775700935
1905, haw,3.1578947368421053
1906, nu,9.053948855534314
1907, chi,4.124324324324324
1912, haw,3.4166666666666665
1913, nu,8.817495265691665
1914, chi,4.0149019607843135
1919, haw,4.428571428571429
1920, chi,3.963901689708141
1920, nu,8.603500729143969
1925, haw,3.849056603773585
1927, chi,3.298639455782313
1927, nu,7.481934094285944
1932, haw,2.601156069364162
1934, chi,3.318780318780319
1934, nu,6.845134336084901
1939, haw,3.74025974025974
1940, chi,3.5582959641255605
1941, nu,7.01483731145307
1945, haw,3.6037735849056602
1947, chi,3.432472691161867
1948, nu,7.958891120883262
1952, haw,3.180257510729614
1954, chi,3.7819715808170513
1955, nu,8.345926029569517
1959, haw,3.231132075471698
1961, chi,4.5146871008939975
1962, nu,10.597739685496153
1966, haw,4.034591194968553
1969, nu,12.136901960784314
1972, haw,3.385
1974, chi,5.923471569046601
1976, nu,12.813025605086832
1979, haw,4.26063829787234
1981, chi,5.825873576756969
1983, nu,13.670159535610768
1986, haw,5.519230769230769
1988, chi,6.641865079365079
1990, nu,16.158805608722222
1992, haw,6.3
1994, chi,7.827475572407758
1997, nu,18.150079748088906
1999, haw,7.534539473684211
2001, haw,8.031948881789138
2003, chi,10.684985537733368
2005, nu,24.19231059716878
2008, haw,9.91588785046729
1515, nu,1.0
1564, nu,1.0
1592, nu,1.4137931034482758
1606, nu,2.6511627906976742
1620, nu,1.1413612565445026
1634, nu,2.4210526315789473
1637, haw,1.0
1641, nu,1.135135135135135
1648, nu,1.1963636363636363
1655, nu,1.2969696969696969
1662, nu,1.1132075471698113
1669, nu,1.165991902834008
1673, chi,1.0
1676, nu,1.5276442307692308
1680, nu,1.6466836734693877
1686, chi,1.0
1687, nu,1.3687580025608195
1693, chi,1.0
1694, nu,2.0147965474722564
1701, nu,2.208405296488198
1705, chi,1.0
1708, nu,2.5645823824737564
1711, chi,1.2
1715, nu,2.633211678832117
1718, chi,1.5
1722, nu,2.5300400534045395
1725, chi,1.0
1729, nu,2.8722919042189283
1731, chi,1.0
1736, nu,2.9550669216061185
1738, chi,1.0
1743, nu,3.072782667569397
1745, chi,1.0
1750, haw,1.0
1750, nu,3.0736619988490315
1752, chi,2.6666666666666665
1757, nu,3.262683201803833
1759, chi,1.2222222222222223
1764, nu,3.3736750819040275
1765, chi,1.9166666666666667
1770, haw,1.0
1771, nu,3.6352238805970147
1772, chi,1.5714285714285714
1778, nu,3.562643798368542
1779, chi,1.0
1785, chi,1.4230769230769231
1785, nu,3.379291403460588
1792, chi,1.4878048780487805
1792, nu,4.479982304799823
1799, chi,1.6486486486486487
1799, nu,4.743338471702268
1802, haw,1.0
1804, chi,1.8266666666666667
1806, nu,5.965626839317245
1809, haw,1.6666666666666667
1810, chi,1.5357142857142858
1813, nu,5.309301924238502
1815, haw,2.0
1817, chi,2.9263157894736844
1820, nu,6.092201896114301
1822, haw,1.75
1824, chi,3.2857142857142856
1827, nu,6.901439254973896
1829, haw,2.56
1831, chi,3.2448979591836733
1834, nu,6.267424920127795
1836, haw,2.0454545454545454
1838, chi,3.798941798941799
1841, nu,6.963632977113455
1842, haw,2.066666666666667
1844, chi,3.003875968992248
1848, nu,7.109767458853186
1849, haw,2.272727272727273
1851, chi,3.6605839416058394
1855, nu,7.6145996178565225
1856, haw,2.6122448979591835
1858, chi,3.875
1862, haw,1.9565217391304348
1862, nu,6.918394065022911
1864, chi,3.632142857142857
1869, haw,1.5217391304347827
1869, nu,7.0414147270769485
1871, chi,3.6392045454545454
1876, haw,2.588235294117647
1876, nu,7.554532262971891
1878, chi,3.346693386773547
1883, haw,2.6666666666666665
1883, nu,8.648453348135439
1885, chi,3.6998284734133793
1889, haw,2.459016393442623
1890, nu,8.019974783325226
1891, chi,3.569204152249135
1896, haw,3.2604166666666665
1897, nu,8.56371803731859
1898, chi,3.7466340269277847
1901, haw,4.271739130434782
1901, nu,9.231711898792975
1903, chi,3.8647540983606556
1908, haw,3.715909090909091
1908, nu,8.94110398727528
1910, chi,4.144222415291051
1915, haw,2.9693877551020407
1915, nu,8.415384199889271
1917, chi,4.100294985250738
1921, haw,3.6153846153846154
1922, nu,8.506826087994842
1923, chi,3.5111796453353894
1928, haw,2.82
1929, nu,7.351072950909601
1930, chi,3.223477715003139
1935, haw,3.8506493506493507
1936, nu,7.116509991230041
1937, chi,3.4744897959183674
1941, haw,2.6666666666666665
1943, chi,3.29010989010989
1943, nu,6.514067398762331
1948, haw,3.427860696517413
1950, chi,3.5631193451098664
1950, nu,8.22198522173062
1955, haw,3.45
1957, chi,4.2709677419354835
1957, nu,8.790178962639844
1962, haw,3.6231884057971016
1964, chi,4.766281364533408
1964, nu,10.838990154484158
1968, haw,4.740298507462686
1970, chi,5.589577275777231
1971, nu,12.378643851544862
1975, haw,3.9410377358490565
1977, chi,5.848842018196857
1978, nu,12.775956657269981
1982, haw,4.258992805755396
1984, chi,6.279624277456647
1985, nu,14.328740473526564
1989, haw,5.337760910815939
1990, chi,7.505982367758186
1992, nu,16.66826279245113
1995, haw,6.651488616462347
1997, chi,8.410555076215127
1999, nu,19.202388212402514
2000, nu,20.569886231715813
2004, haw,9.2475884244373
2006, chi,11.503115264797508
2007, nu,25.573670882019844
1524, nu,1.0
1563, chi,1.0
1587, nu,1.7352941176470589
1594, nu,1.0
1629, nu,1.0425055928411633
1635, chi,1.0
1636, nu,1.7142857142857142
1643, nu,1.2384105960264902
1650, nu,1.2769953051643192
1657, nu,1.2311557788944723
1662, chi,1.0
1664, nu,1.3967391304347827
1671, nu,1.2871287128712872
1676, chi,1.0
1678, nu,1.7818181818181817
1682, nu,2.025202520252025
1689, nu,1.882703777335984
1696, chi,1.0
1696, nu,1.9114219114219113
1701, chi,1.0
1703, nu,2.3471264367816094
1708, chi,1.0
1710, nu,2.8692620569436373
1714, chi,1.2727272727272727
1717, nu,2.5606207565470416
1721, chi,1.1111111111111112
1724, nu,2.9216867469879517
1726, haw,1.0
1728, chi,1.3333333333333333
1731, nu,2.818920916481892
1734, chi,1.1666666666666667
1738, nu,2.653069466882068
1741, chi,1.1818181818181819
1745, nu,3.2813559322033896
1746, haw,1.0
1748, chi,1.0
1752, nu,3.305787423483584
1753, haw,2.0
1755, chi,1.0
1759, nu,3.543622885383007
1761, chi,1.1666666666666667
1766, nu,3.6416782353848527
1768, chi,1.4285714285714286
1773, nu,3.33011583011583
1775, chi,1.5384615384615385
1780, nu,3.5795454545454546
1781, chi,1.3793103448275863
1786, haw,1.0
1787, nu,4.55237970368428
1788, chi,1.8205128205128205
1793, haw,1.0
1794, nu,4.1219987596349785
1795, chi,1.25
1800, chi,1.5844155844155845
1801, nu,5.412311422413793
1805, haw,1.0
1807, chi,2.0428571428571427
1808, nu,5.724690146030188
1811, haw,1.3076923076923077
1813, chi,1.875
1815, nu,5.630323604620404
1818, haw,3.8
1820, chi,2.888888888888889
1822, nu,6.788314176245211
1825, haw,1.380952380952381
1827, chi,2.982456140350877
1829, nu,7.278935515589812
1832, haw,2.1
1834, chi,3.2076502732240435
1836, nu,7.047288666249218
1839, haw,2.4761904761904763
1840, chi,3.213768115942029
1843, nu,6.86476391825229
1845, haw,2.717948717948718
1847, chi,3.851063829787234
1850, nu,6.7333605820322076
1852, haw,3.090909090909091
1854, chi,4.266467065868263
1857, nu,6.666373710355368
1859, haw,2.125
1860, chi,3.4922680412371134
1864, nu,7.2951814625760845
1865, haw,2.6666666666666665
1867, chi,3.349544072948328
1871, nu,6.91707124864553
1872, haw,2.25
1874, chi,3.823394495412844
1878, nu,7.272107461338751
1879, haw,1.8837209302325582
1881, chi,3.2404458598726116
1885, nu,8.09140960172697
1886, haw,1.9605263157894737
1887, chi,3.6444043321299637
1892, haw,2.7564102564102564
1892, nu,8.420903338424612
1894, chi,3.520863309352518
1899, haw,3.7934782608695654
1899, nu,9.189235485697061
1903, nu,8.820862731088685
1904, haw,3.4565217391304346
1906, chi,3.955044955044955
1910, nu,8.687507528608712
1911, haw,3.238532110091743
1913, chi,3.9692058346839545
1917, nu,8.488546516630496
1918, haw,3.976470588235294
1924, haw,2.6204379562043796
1924, nu,7.095096424812413
1926, chi,3.2630402384500745
1931, haw,3.4838709677419355
1931, nu,7.29435726035982
1933, chi,2.82171581769437
1938, haw,2.9591836734693877
1938, nu,7.279185637250153
1944, haw,3.0
1945, nu,6.731039911899579
1946, chi,3.621957815035154
1951, haw,3.241545893719807
1952, nu,7.9946436760017905
1953, chi,3.669607410674901
1958, haw,3.8185840707964602
1959, nu,9.200785426084487
1960, chi,4.380521739130435
1965, haw,4.341538461538462
1966, nu,11.626273789241905
1967, chi,5.649739905870696
1971, haw,3.6945945945945944
1973, chi,5.786256232386733
1973, nu,12.546660970495235
1978, haw,4.174008810572687
1980, chi,5.823008849557522
1980, nu,13.203954666807537
1985, haw,5.067982456140351
1987, chi,6.507598253275109
1987, nu,14.657405248489628
1991, haw,6.113502935420744
1993, chi,7.546685340802988
1994, nu,17.022345537013
1998, haw,6.844006568144499
2000, haw,7.936608557844691
2002, chi,10.300873069173942
2002, nu,22.192776867147533
2007, haw,9.308980213089802
